"","yearSeason","slugSeason","urlBREF","rankVotes","namePlayer","agePlayer","slugPlayerBREF","slugTeam","pctVote","votesFirst","pointsMax","pointsVote","isWinner"
"176",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",8,"Manu Ginobili",33,"ginobma01","SAS",0.017,0,"1210",20,FALSE
"177",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",9,"Amar'e Stoudemire",28,"stoudam01","NYK",0.007,0,"1210",9,FALSE
"178",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",10,"Blake Griffin",21,"griffbl01","LAC",0.004,0,"1210",5,FALSE
"179",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",10,"Rajon Rondo",24,"rondora01","BOS",0.004,0,"1210",5,FALSE
"180",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",12,"Tony Parker",28,"parketo01","SAS",0.002,0,"1210",3,FALSE
"181",2011,"2010-11","https://www.basketball-reference.com/awards/awards_2011.html",13,"Chris Paul",25,"paulch01","NOH",0.002,0,"1210",2,FALSE
"182",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",1,"LeBron James",27,"jamesle01","MIA",0.888,85,"1210",1074,TRUE
"183",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",2,"Kevin Durant",23,"duranke01","OKC",0.735,24,"1210",889,FALSE
"184",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",3,"Chris Paul",26,"paulch01","LAC",0.318,6,"1210",385,FALSE
"185",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",4,"Kobe Bryant",33,"bryanko01","LAL",0.291,2,"1210",352,FALSE
"186",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",5,"Tony Parker",29,"parketo01","SAS",0.274,4,"1210",331,FALSE
"187",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",6,"Kevin Love",23,"loveke01","MIN",0.048,0,"1210",58,FALSE
"188",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",7,"Dwight Howard",26,"howardw01","ORL",0.011,0,"1210",13,FALSE
"189",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",8,"Rajon Rondo",25,"rondora01","BOS",0.01,0,"1210",12,FALSE
"190",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",9,"Steve Nash",37,"nashst01","PHO",0.006,0,"1210",7,FALSE
"191",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",10,"Dwyane Wade",30,"wadedw01","MIA",0.005,0,"1210",6,FALSE
"192",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",11,"Derrick Rose",23,"rosede01","CHI",0.004,0,"1210",5,FALSE
"193",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",12,"Dirk Nowitzki",33,"nowitdi01","DAL",0.003,0,"1210",4,FALSE
"194",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",12,"Russell Westbrook",23,"westbru01","OKC",0.003,0,"1210",4,FALSE
"195",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",14,"Tim Duncan",35,"duncati01","SAS",0.002,0,"1210",3,FALSE
"196",2012,"2011-12","https://www.basketball-reference.com/awards/awards_2012.html",15,"Joe Johnson",30,"johnsjo02","ATL",0.001,0,"1210",1,FALSE
"197",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",1,"LeBron James",28,"jamesle01","MIA",0.998,120,"1210",1207,TRUE
"198",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",2,"Kevin Durant",24,"duranke01","OKC",0.632,0,"1210",765,FALSE
"199",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",3,"Carmelo Anthony",28,"anthoca01","NYK",0.393,1,"1210",475,FALSE
"200",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",4,"Chris Paul",27,"paulch01","LAC",0.239,0,"1210",289,FALSE
"201",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",5,"Kobe Bryant",34,"bryanko01","LAL",0.152,0,"1210",184,FALSE
"202",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",6,"Tony Parker",30,"parketo01","SAS",0.071,0,"1210",86,FALSE
"203",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",7,"Tim Duncan",36,"duncati01","SAS",0.054,0,"1210",65,FALSE
"204",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",8,"James Harden",23,"hardeja01","HOU",0.027,0,"1210",33,FALSE
"205",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",9,"Russell Westbrook",24,"westbru01","OKC",0.007,0,"1210",9,FALSE
"206",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",10,"Dwyane Wade",31,"wadedw01","MIA",0.004,0,"1210",5,FALSE
"207",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",11,"Stephen Curry",24,"curryst01","GSW",0.002,0,"1210",3,FALSE
"208",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",12,"Kevin Garnett",36,"garneke01","BOS",0.001,0,"1210",1,FALSE
"209",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",12,"Marc Gasol",28,"gasolma01","MEM",0.001,0,"1210",1,FALSE
"210",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",12,"Ty Lawson",25,"lawsoty01","DEN",0.001,0,"1210",1,FALSE
"211",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",12,"David Lee",29,"leeda02","GSW",0.001,0,"1210",1,FALSE
"212",2013,"2012-13","https://www.basketball-reference.com/awards/awards_2013.html",12,"Joakim Noah",27,"noahjo01","CHI",0.001,0,"1210",1,FALSE
"213",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",1,"Kevin Durant",25,"duranke01","OKC",0.986,119,"1250",1232,TRUE
"214",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",2,"LeBron James",29,"jamesle01","MIA",0.713,6,"1250",891,FALSE
"215",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",3,"Blake Griffin",24,"griffbl01","LAC",0.347,0,"1250",434,FALSE
"216",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",4,"Joakim Noah",28,"noahjo01","CHI",0.258,0,"1250",322,FALSE
"217",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",5,"James Harden",24,"hardeja01","HOU",0.068,0,"1250",85,FALSE
"218",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",6,"Stephen Curry",25,"curryst01","GSW",0.053,0,"1250",66,FALSE
"219",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",7,"Chris Paul",28,"paulch01","LAC",0.036,0,"1250",45,FALSE
"220",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",8,"Al Jefferson",29,"jeffeal01","CHA",0.027,0,"1250",34,FALSE
"221",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",9,"Paul George",23,"georgpa01","IND",0.026,0,"1250",33,FALSE
"222",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",10,"LaMarcus Aldridge",28,"aldrila01","POR",0.021,0,"1250",26,FALSE
"223",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",11,"Kevin Love",25,"loveke01","MIN",0.02,0,"1250",25,FALSE
"224",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",12,"Tim Duncan",37,"duncati01","SAS",0.017,0,"1250",21,FALSE
"225",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",12,"Tony Parker",31,"parketo01","SAS",0.017,0,"1250",21,FALSE
"226",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",14,"Dirk Nowitzki",35,"nowitdi01","DAL",0.006,0,"1250",7,FALSE
"227",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",15,"Carmelo Anthony",29,"anthoca01","NYK",0.003,0,"1250",4,FALSE
"228",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",16,"Goran Dragic",27,"dragigo01","PHO",0.002,0,"1250",3,FALSE
"229",2014,"2013-14","https://www.basketball-reference.com/awards/awards_2014.html",17,"Mike Conley",26,"conlemi01","MEM",0.001,0,"1250",1,FALSE
"230",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",1,"Stephen Curry",26,"curryst01","GSW",0.922,100,"1300",1198,TRUE
"231",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",2,"James Harden",25,"hardeja01","HOU",0.72,25,"1300",936,FALSE
"232",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",3,"LeBron James",30,"jamesle01","CLE",0.425,5,"1300",552,FALSE
"233",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",4,"Russell Westbrook",26,"westbru01","OKC",0.271,0,"1300",352,FALSE
"234",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",5,"Anthony Davis",21,"davisan02","NOP",0.156,0,"1300",203,FALSE
"235",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",6,"Chris Paul",29,"paulch01","LAC",0.095,0,"1300",124,FALSE
"236",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",7,"LaMarcus Aldridge",29,"aldrila01","POR",0.005,0,"1300",6,FALSE
"237",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",8,"Marc Gasol",30,"gasolma01","MEM",0.002,0,"1300",3,FALSE
"238",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",8,"Blake Griffin",25,"griffbl01","LAC",0.002,0,"1300",3,FALSE
"239",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",10,"Tim Duncan",38,"duncati01","SAS",0.001,0,"1300",1,FALSE
"240",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",10,"Kawhi Leonard",23,"leonaka01","SAS",0.001,0,"1300",1,FALSE
"241",2015,"2014-15","https://www.basketball-reference.com/awards/awards_2015.html",10,"Klay Thompson",24,"thompkl01","GSW",0.001,0,"1300",1,FALSE
"242",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",1,"Stephen Curry",27,"curryst01","GSW",1,131,"1310",1310,TRUE
"243",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",2,"Kawhi Leonard",24,"leonaka01","SAS",0.484,0,"1310",634,FALSE
"244",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",3,"LeBron James",31,"jamesle01","CLE",0.482,0,"1310",631,FALSE
"245",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",4,"Russell Westbrook",27,"westbru01","OKC",0.371,0,"1310",486,FALSE
"246",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",5,"Kevin Durant",27,"duranke01","OKC",0.112,0,"1310",147,FALSE
"247",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",6,"Chris Paul",30,"paulch01","LAC",0.082,0,"1310",107,FALSE
"248",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",7,"Draymond Green",25,"greendr01","GSW",0.038,0,"1310",50,FALSE
"249",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",8,"Damian Lillard",25,"lillada01","POR",0.02,0,"1310",26,FALSE
"250",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",9,"James Harden",26,"hardeja01","HOU",0.007,0,"1310",9,FALSE
"251",2016,"2015-16","https://www.basketball-reference.com/awards/awards_2016.html",10,"Kyle Lowry",29,"lowryky01","TOR",0.005,0,"1310",6,FALSE
"252",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",1,"Russell Westbrook",28,"westbru01","OKC",0.879,69,"1010",888,TRUE
"253",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",2,"James Harden",27,"hardeja01","HOU",0.746,22,"1010",753,FALSE
"254",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",3,"Kawhi Leonard",25,"leonaka01","SAS",0.495,9,"1010",500,FALSE
"255",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",4,"LeBron James",32,"jamesle01","CLE",0.33,1,"1010",333,FALSE
"256",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",5,"Isaiah Thomas",27,"thomais02","BOS",0.08,0,"1010",81,FALSE
"257",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",6,"Stephen Curry",28,"curryst01","GSW",0.051,0,"1010",52,FALSE
"258",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",7,"Giannis Antetokounmpo",22,"antetgi01","MIL",0.007,0,"1010",7,FALSE
"259",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",7,"John Wall",26,"walljo01","WAS",0.007,0,"1010",7,FALSE
"260",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",9,"Anthony Davis",23,"davisan02","NOP",0.002,0,"1010",2,FALSE
"261",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",9,"Kevin Durant",28,"duranke01","GSW",0.002,0,"1010",2,FALSE
"262",2017,"2016-17","https://www.basketball-reference.com/awards/awards_2017.html",11,"DeMar DeRozan",27,"derozde01","TOR",0.001,0,"1010",1,FALSE
"263",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",1,"James Harden",28,"hardeja01","HOU",0.955,86,"1010",965,TRUE
"264",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",2,"LeBron James",33,"jamesle01","CLE",0.731,15,"1010",738,FALSE
"265",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",3,"Anthony Davis",24,"davisan02","NOP",0.441,0,"1010",445,FALSE
"266",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",4,"Damian Lillard",27,"lillada01","POR",0.205,0,"1010",207,FALSE
"267",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",5,"Russell Westbrook",29,"westbru01","OKC",0.075,0,"1010",76,FALSE
"268",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",6,"Giannis Antetokounmpo",23,"antetgi01","MIL",0.074,0,"1010",75,FALSE
"269",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",7,"Kevin Durant",29,"duranke01","GSW",0.065,0,"1010",66,FALSE
"270",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",8,"DeMar DeRozan",28,"derozde01","TOR",0.032,0,"1010",32,FALSE
"271",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",9,"LaMarcus Aldridge",32,"aldrila01","SAS",0.006,0,"1010",6,FALSE
"272",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",10,"Jimmy Butler",28,"butleji01","MIN",0.005,0,"1010",5,FALSE
"273",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",10,"Stephen Curry",29,"curryst01","GSW",0.005,0,"1010",5,FALSE
"274",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",12,"Joel Embiid",23,"embiijo01","PHI",0.004,0,"1010",4,FALSE
"275",2018,"2017-18","https://www.basketball-reference.com/awards/awards_2018.html",13,"Victor Oladipo",25,"oladivi01","IND",0.002,0,"1010",2,FALSE
"276",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",1,"Giannis Antetokounmpo",24,"antetgi01","MIL",0.932,78,"1010",941,TRUE
"277",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",2,"James Harden",29,"hardeja01","HOU",0.768,23,"1010",776,FALSE
"278",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",3,"Paul George",28,"georgpa01","OKC",0.352,0,"1010",356,FALSE
"279",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",4,"Nikola Jokic",23,"jokicni01","DEN",0.21,0,"1010",212,FALSE
"280",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",5,"Stephen Curry",30,"curryst01","GSW",0.173,0,"1010",175,FALSE
"281",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",6,"Damian Lillard",28,"lillada01","POR",0.068,0,"1010",69,FALSE
"282",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",7,"Joel Embiid",24,"embiijo01","PHI",0.049,0,"1010",49,FALSE
"283",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",8,"Kevin Durant",30,"duranke01","GSW",0.025,0,"1010",25,FALSE
"284",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",9,"Kawhi Leonard",27,"leonaka01","TOR",0.013,0,"1010",13,FALSE
"285",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",10,"Russell Westbrook",30,"westbru01","OKC",0.008,0,"1010",8,FALSE
"286",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",11,"Rudy Gobert",26,"goberru01","UTA",0.001,0,"1010",1,FALSE
"287",2019,"2018-19","https://www.basketball-reference.com/awards/awards_2019.html",11,"LeBron James",34,"jamesle01","LAL",0.001,0,"1010",1,FALSE
"288",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",1,"Giannis Antetokounmpo",25,"antetgi01","MIL",0.952,85,"1010",962,TRUE
"289",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",2,"LeBron James",35,"jamesle01","LAL",0.746,16,"1010",753,FALSE
"290",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",3,"James Harden",30,"hardeja01","HOU",0.363,0,"1010",367,FALSE
"291",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",4,"Luka Doncic",20,"doncilu01","DAL",0.198,0,"1010",200,FALSE
"292",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",5,"Kawhi Leonard",28,"leonaka01","LAC",0.166,0,"1010",168,FALSE
"293",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",6,"Anthony Davis",26,"davisan02","LAL",0.081,0,"1010",82,FALSE
"294",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",7,"Chris Paul",34,"paulch01","OKC",0.026,0,"1010",26,FALSE
"295",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",8,"Damian Lillard",29,"lillada01","POR",0.023,0,"1010",23,FALSE
"296",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",9,"Nikola Jokic",24,"jokicni01","DEN",0.018,0,"1010",18,FALSE
"297",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",10,"Pascal Siakam",25,"siakapa01","TOR",0.017,0,"1010",17,FALSE
"298",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",11,"Jimmy Butler",30,"butleji01","MIA",0.009,0,"1010",9,FALSE
"299",2020,"2019-20","https://www.basketball-reference.com/awards/awards_2020.html",12,"Jayson Tatum",21,"tatumja01","BOS",0.001,0,"1010",1,FALSE
"300",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",1,"Nikola Jokic",25,"jokicni01","DEN",0.961,91,"1010",971,TRUE
"301",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",2,"Joel Embiid",26,"embiijo01","PHI",0.58,1,"1010",586,FALSE
"302",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",3,"Stephen Curry",32,"curryst01","GSW",0.449,5,"1010",453,FALSE
"303",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",4,"Giannis Antetokounmpo",26,"antetgi01","MIL",0.345,1,"1010",348,FALSE
"304",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",5,"Chris Paul",35,"paulch01","PHO",0.138,2,"1010",139,FALSE
"305",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",6,"Luka Doncic",21,"doncilu01","DAL",0.042,0,"1010",42,FALSE
"306",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",7,"Damian Lillard",30,"lillada01","POR",0.038,0,"1010",38,FALSE
"307",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",8,"Julius Randle",26,"randlju01","NYK",0.02,0,"1010",20,FALSE
"308",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",9,"Derrick Rose",32,"rosede01","TOT",0.01,1,"1010",10,FALSE
"309",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",10,"Rudy Gobert",28,"goberru01","UTA",0.008,0,"1010",8,FALSE
"310",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",11,"Russell Westbrook",32,"westbru01","WAS",0.005,0,"1010",5,FALSE
"311",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",12,"Ben Simmons",24,"simmobe01","PHI",0.003,0,"1010",3,FALSE
"312",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",13,"James Harden",31,"hardeja01","TOT",0.001,0,"1010",1,FALSE
"313",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",13,"LeBron James",36,"jamesle01","LAL",0.001,0,"1010",1,FALSE
"314",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",13,"Kawhi Leonard",29,"leonaka01","LAC",0.001,0,"1010",1,FALSE
"315",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",1,"Nikola Jokic",26,"jokicni01","DEN",0.875,65,"1000",875,TRUE
"316",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",2,"Joel Embiid",27,"embiijo01","PHI",0.706,26,"1000",706,FALSE
"317",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",3,"Giannis Antetokounmpo",27,"antetgi01","MIL",0.595,9,"1000",595,FALSE
"318",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",4,"Devin Booker",25,"bookede01","PHO",0.216,0,"1000",216,FALSE
"319",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",5,"Luka Doncic",22,"doncilu01","DAL",0.146,0,"1000",146,FALSE
"320",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",6,"Jayson Tatum",23,"tatumja01","BOS",0.043,0,"1000",43,FALSE
"321",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",7,"Ja Morant",22,"moranja01","MEM",0.01,0,"1000",10,FALSE
"322",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",8,"Stephen Curry",33,"curryst01","GSW",0.004,0,"1000",4,FALSE
"323",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",9,"Chris Paul",36,"paulch01","PHO",0.002,0,"1000",2,FALSE
"324",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",10,"DeMar DeRozan",32,"derozde01","CHI",0.001,0,"1000",1,FALSE
"325",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",10,"Kevin Durant",33,"duranke01","BRK",0.001,0,"1000",1,FALSE
"326",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",10,"LeBron James",37,"jamesle01","LAL",0.001,0,"1000",1,FALSE
"327",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",1,"Joel Embiid",28,"embiijo01","PHI",0.915,73,"1000",915,TRUE
"328",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",2,"Nikola Jokic",27,"jokicni01","DEN",0.674,15,"1000",674,FALSE
"329",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",3,"Giannis Antetokounmpo",28,"antetgi01","MIL",0.606,12,"1000",606,FALSE
"330",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",4,"Jayson Tatum",24,"tatumja01","BOS",0.28,0,"1000",280,FALSE
"331",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",5,"Shai Gilgeous-Alexander",24,"gilgesh01","OKC",0.046,0,"1000",46,FALSE
"332",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",6,"Donovan Mitchell",26,"mitchdo01","CLE",0.03,0,"1000",30,FALSE
"333",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",7,"Domantas Sabonis",26,"sabondo01","SAC",0.027,0,"1000",27,FALSE
"334",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",8,"Luka Doncic",23,"doncilu01","DAL",0.01,0,"1000",10,FALSE
"335",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",9,"Stephen Curry",34,"curryst01","GSW",0.005,0,"1000",5,FALSE
"336",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",10,"Jimmy Butler",33,"butleji01","MIA",0.003,0,"1000",3,FALSE
"337",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",11,"De'Aaron Fox",25,"foxde01","SAC",0.002,0,"1000",2,FALSE
"338",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",12,"Jalen Brunson",26,"brunsja01","NYK",0.001,0,"1000",1,FALSE
"339",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",12,"Ja Morant",23,"moranja01","MEM",0.001,0,"1000",1,FALSE
"340",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",1,"Nikola Jokic",28,"jokicni01","DEN",0.935,79,"990",926,TRUE
"341",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",2,"Shai Gilgeous-Alexander",25,"gilgesh01","OKC",0.646,15,"990",640,FALSE
"342",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",3,"Luka Doncic",24,"doncilu01","DAL",0.572,4,"990",566,FALSE
"343",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",4,"Giannis Antetokounmpo",29,"antetgi01","MIL",0.194,1,"990",192,FALSE
"344",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",5,"Jalen Brunson",27,"brunsja01","NYK",0.143,0,"990",142,FALSE
"345",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",6,"Jayson Tatum",25,"tatumja01","BOS",0.087,0,"990",86,FALSE
"346",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",7,"Anthony Edwards",22,"edwaran01","MIN",0.018,0,"990",18,FALSE
"347",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",8,"Domantas Sabonis",27,"sabondo01","SAC",0.003,0,"990",3,FALSE
"348",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",9,"Kevin Durant",35,"duranke01","PHO",0.001,0,"990",1,FALSE
